Mnd;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2009-10-31;33.023279476402834;16.901962579665167;22.81792087197085;7.0554681724034;6.278771831889265;5.910864778885967;5.032110056209859;0.09598673625804673;0.0;0.0
2009-11-30;34.12823859521242;18.741806944507506;23.357587779873146;6.103858678128608;4.965387318473743;5.561917557568097;4.307142630137574;0.09269651598483845;0.4989168427957593;0.13040417773704635
2009-12-31;30.462786624180715;21.80679601648361;22.96725248968377;6.445188261863313;5.670126680669854;5.5397075452985245;4.227531655575733;0.25878436433236846;1.4808662988088384;0.0
2010-01-31;30.738789732264834;20.772887072220698;23.687735636072926;6.898070702295278;5.15750089092658;5.525311817200834;4.055336691509637;0.04728924777123801;1.8259414617724923;0.18500622650004309
2010-02-28;31.517794346708563;22.088232043089757;22.884392804919173;6.458589121396651;4.607738828067481;4.802392482965395;4.49153149841671;0.14819541026501099;1.8717528136462;0.0
2010-03-31;31.95974709965311;21.96204675949702;23.29604280949968;6.222435008804491;4.958886869757655;4.902711254284729;4.073384226446709;0.0693134272777446;2.0525292611117085;0.0
2010-04-30;29.580763934248832;22.911933262171146;23.70076769963032;6.576695948167519;5.194865615040978;4.909751717863904;4.11684370226021;0.20045869001900687;1.7106970383457711;0.4683449188911307
2010-05-31;29.43526238134218;23.477477937626222;23.753572698072265;6.361478388982027;5.627469458157426;4.921991313202675;3.901752499131573;0.07146379018033334;1.3188823085878612;0.4551468914910357
2010-06-30;29.31701025829974;24.688832591234974;22.708269211140678;6.021795562528602;5.314332385933237;4.838160085215416;4.0829095289620305;0.07119535042714974;1.4745838753966116;1.2921148549996657
2010-07-31;28.621219238537652;24.972162566852344;23.513301838403766;5.938354995983602;5.313529271636858;4.867970783429827;3.815052459447326;0.11482107500688117;1.4336728870022641;1.3760467393604543
2010-08-31;28.993652846275765;25.624901733198506;22.209667179231815;5.6641536222035;5.584239096726965;4.875334625658404;4.166730767539544;0.10525217771438729;1.440786050657909;1.553652031117701
2010-09-30;26.888398957478014;27.026059588622022;23.521031485719952;5.582450209820103;4.773517115745874;5.072901132582862;4.136852296846569;0.19268919249695599;1.5484680525236754;1.243737997123571
2010-10-31;28.113075716833393;26.804752243187643;23.224840067425962;5.6186540678230115;4.497258382213016;4.920846712337257;4.4525146427489695;0.0;1.4888391263322505;1.2878236264761274
2010-11-30;28.247900303969747;26.282093315128087;23.552817096910854;5.771091572752532;4.020834237917957;4.804688448712046;4.378182194208414;0.0418093641436082;1.828568361544841;1.1712117064651382
2010-12-31;27.12695885279737;26.54170168173553;23.56709102136023;5.728076881288396;5.06421893108938;4.671064081891294;4.486946660929554;0.09976126337428534;1.487791851982608;1.1749460196358017
2011-01-31;25.739682408517833;25.988266776479634;25.55415901457299;5.719782542794255;5.200885225776861;4.535227909473129;4.219627426141645;0.043457262349679955;1.6253601678565248;1.2768799460545768
2011-02-28;28.121982963634615;26.197369172572245;23.201168265840522;5.532146505559342;4.9525818086948705;4.584801554588912;4.432245482947766;0.0;1.3434702326330004;1.5656005552637842
2011-03-31;27.483783343262385;26.756722770359257;23.48827586206036;5.600463410205659;4.757407337889084;4.772779398554338;4.476444084704783;0.0;1.5086102074048005;1.215181290900348
2011-04-30;28.441350046371106;27.39762733281694;21.912222481799578;5.926314006825789;4.693396407699979;4.6418626734518424;4.253617601320332;0.0287098769221178;1.3963192030301466;1.3309164041522583
2011-05-31;29.310179153359286;27.213452324094654;18.667988321483985;6.25427951581831;5.091978781197825;4.977789383915037;5.047871036639517;0.06396010259790147;1.5202042053617155;1.6631056259771455
2011-06-30;29.207372731387427;27.57804974436447;19.991659646891502;5.595764357815821;4.951142049302593;4.990153575385006;4.859317909217634;0.003687032901171709;1.7169555041918383;1.1282341051684113
2011-07-31;29.82823355097566;28.71795191480429;18.797003627507674;5.160197231008367;4.921225203727811;5.026679668062414;4.6963973562549475;0.09342053313419683;1.5149026226806899;1.1714697129616063
2011-08-31;32.463665411883056;25.278169314858303;20.109377151608733;5.232365634770872;4.7863579938197995;4.942378645558667;4.518288647203028;0.0;1.2707769069272037;1.072449495138214
2011-09-30;37.52567842750573;23.55450686415643;16.687031787947113;5.069344789108712;4.65104630647205;5.119611412619926;4.589136795362194;0.0;1.4565936679402356;1.2689886624999749
2011-10-31;32.89823722555102;28.238161818568553;15.660028716391041;5.175426055908563;4.929477976768122;5.237152369909258;4.482186713899077;0.39882844003638707;1.4207644041048428;1.6475273855512567
2011-11-30;34.51864578691171;28.31491119246097;14.438561374948147;4.686324949670933;4.413727917029107;5.136032869184081;5.0821664277199226;0.08994572992148538;1.460184752212545;1.8025976864123128
2011-12-31;33.29821315082802;28.78580329629063;16.171533634528476;4.101360847555173;4.764523241213201;5.085931670503171;4.802607505893502;0.00024171433521643634;1.6889859178267534;1.4327407138928168
2012-01-31;32.24443332243019;29.85141185351341;15.155140005030528;4.402287799497563;5.341534756405948;5.133908297020865;5.054224076205775;0.2116374644383147;1.19152679784897;1.4376841275592973
2012-02-29;35.380424754436945;28.633514542934147;13.700005631015115;4.241189598680899;4.839015066752418;5.36095886988146;5.032439723516929;0.0;1.4922095308585797;1.6285193966510787
2012-03-31;34.65851622434859;28.088946896685925;14.268700506773767;4.5799882882989955;4.797644161345481;5.332489086911115;5.1315894818444985;0.050058506753047974;1.3605832528507782;1.5592015158447554
2012-04-30;31.783841179680113;28.340292072770847;16.436101657756026;4.617000385284121;5.806738526126551;5.0675824995326675;4.770347967412196;0.21428227799815086;1.5839719511421366;1.4147941427500925
2012-05-31;30.602559430053358;28.40923537411236;17.31051298855071;4.533080204781632;5.469158464624774;5.210077447239948;5.148503771229053;0.19669129794497503;1.6661422948661428;1.4957523636572048
2012-06-30;30.782239434283916;30.963760694949492;16.275267779758966;4.054497453157317;4.8255861736632975;4.928185020999718;4.850988069535226;0.1647748495923219;1.4630847562525404;1.812983343292084
2012-07-31;30.36307034296822;32.021277799234326;16.245599131133442;4.2887416158997125;4.363572507692309;4.919705925200953;4.687594963923839;0.09977634456962393;1.2854646050467982;1.9058679649781443
2012-08-31;29.585152023612203;30.154691364109574;18.494146058494863;3.934221809464196;5.0149442176658745;4.838322124240379;4.680034759300965;0.28017585104303633;1.3473021953366808;1.5408245416933315
2012-09-30;29.878846114708967;31.96152582551774;16.88735884752385;4.182010662343619;4.421286087791134;4.827104560810828;4.628821387708714;0.29686598556097216;1.380583389337298;1.5445112096555005
2012-10-31;29.34516871818531;33.93615543972751;16.546665394681952;3.8451879972047043;4.339385467122786;4.800366537512686;4.09302790592815;0.3928003532463691;1.727919851360244;0.9749435580682249
2012-11-30;28.775070076083022;33.129297496368366;17.802850039995814;3.818236495273218;4.469516692974602;4.830162202194326;4.238515984359619;0.38111366857460405;1.6017369780382555;1.0012392120144298
2012-12-31;29.427167430724996;31.175214705878687;17.646329670733152;4.281159921323274;4.426299003377483;4.91186140802536;4.891452916410721;0.28677033765494353;1.435764461302769;1.2693885880208662
2013-01-31;27.9555527007573;33.127811496463764;15.753355529707342;4.71028667768004;4.5501627891447445;5.28795267635063;4.94167589621182;0.44673770729022355;1.779093616011178;1.3265060833926812
2013-02-28;29.387590811168522;33.1909995622293;15.713299134957127;4.037315856981987;4.474110687980007;5.369327840083926;4.583166204497401;0.5583565553069898;1.428840384371588;1.0910241708079134
2013-03-31;28.546823616117305;32.51745736331144;15.961146229002688;4.4695502921168515;4.880834711449925;5.248024976699613;4.622270801353686;0.8327642080544916;1.460019357318788;1.1816476307822532
2013-04-30;27.38152409778633;32.522436449313616;16.845008908274085;4.5242602921472885;5.3466830443347275;5.073134780093635;4.596259426564158;1.0340044203530996;1.6241386900872663;1.0737547486396566
2013-05-31;27.12978409564663;32.2417680262053;16.728098860644653;5.0089039855874535;4.9317090706872575;5.357186767207184;4.7148850672036655;0.8765511630189761;1.6888765414634168;1.3439473921096403
2013-06-30;28.526494795472104;32.0516337658843;15.685665992318867;4.933362739982858;4.588791765568401;5.19531680685642;4.784383613142133;1.3240276270625182;1.681839908608336;1.3147058499152668
2013-07-31;28.82670504504644;31.657071648084496;15.909464675746225;4.331103342716427;4.603469029108262;5.290519740484498;4.556379569688836;1.6706999394229454;1.5882212275653411;1.4705886122651144
2013-08-31;27.47068263675696;31.612661804010557;16.384376682990762;4.285697997414079;4.84461176292379;5.136321810597913;4.8265154909911425;2.4042068942366526;1.7261171090228498;1.3944172888250965
2013-09-30;28.93215063845572;28.39797762049538;15.195043374345488;4.842197516184219;5.115960441751254;5.71079475978955;5.5182428541941375;3.1044267984718443;1.7047185662395126;1.3630727757259558
2013-10-31;30.368941170173102;27.43219351959948;15.81874027271182;4.7285569756924835;4.915482490115804;5.658883015973727;5.451810510102405;3.23476728900227;1.197587312770127;1.0602078777644088
2013-11-30;31.592377377247757;27.158651695041826;14.905049242865747;4.211253142437609;5.295201667099651;5.355856254336371;5.706395595032455;3.2884300160558504;1.2539568319707264;1.2654327395031018
2013-12-31;32.05259621630561;27.904117513689915;14.13623485989362;4.3736460876778;4.994701574479418;5.430471383909786;5.541428933061801;3.2575445200156623;1.1768312478287923;1.1434156493466063
2014-01-31;33.38548020247529;27.8435752624877;14.35939077743878;3.591403110883634;4.827722366174233;5.470893751506721;5.161032462626359;3.0681482979223045;1.3283980486222084;1.185033765803748
2014-02-28;32.84449368725441;29.273723102628693;13.18664357282108;3.95555664717664;4.601509721159526;5.393811026397022;5.000327602700879;3.239853149915468;1.213936265319714;1.3458981861057424
2014-03-31;34.23350366951048;28.300461449146315;13.181176824655612;3.8054132050921208;4.909517974856939;5.280363599279508;4.881308818790057;3.0276042482124117;1.2779525022960168;1.2035266427203948
2014-04-30;33.85397847605493;26.892219322339226;14.600155486115693;3.893193532710966;4.8597430425324815;5.291793655842537;4.934668592486165;3.192562374087053;1.5091226747540505;1.1314276480952696
2014-05-31;33.92435116206312;27.793718103405894;13.761498067491454;3.9132440802434796;4.393519520635104;5.405173529012948;5.299753114633242;3.0276706839125387;1.300499805755504;1.3229677603489445
2014-06-30;34.3657430879706;26.530783825039;13.663152567822047;4.213512095410161;4.797221235773422;5.34747959895336;5.268286431956563;3.2324693929615567;1.267241432934791;1.236483942784809
